id,date,text,x,y
847104532568047618,Wed Mar 29 15:13:53 +0000 2017,"Austrian Airlines, ERJ-195-200LR, OE-LWA, TXL, 04.03.2017 #flugzeugbildde https://t.co/JmhDw9VOHR https://t.co/DFBuaSQ2Kc",13.29380035,52.55448961
847104521750921216,Wed Mar 29 15:13:51 +0000 2017,"Blue Air, Boeing B 737-4YO, YR-BAE, TXL, 04.03.2017 #flugzeugbildde https://t.co/VL8Kpq1YT6 https://t.co/enXpzQt3U4",13.29285622,52.55469835
847104510753419267,Wed Mar 29 15:13:48 +0000 2017,"Flybe, ERJ-195-200LR, G-FBEN, TXL, 04.03.2017 #flugzeugbildde https://t.co/1bSP3t9ksi https://t.co/hPaUNieJZ7",13.29319954,52.55422868
847104497310732289,Wed Mar 29 15:13:45 +0000 2017,"Ukraine International, Boeing B 737-8AS, UR-PSU, TXL, 04.03.2017 #flugzeugbildde https://t.co/NZWYz6oxzM https://t.co/32gkg1xmKi",13.29328537,52.55454179
847104488024555522,Wed Mar 29 15:13:43 +0000 2017,"Ukraine International, Boeing B 737-8AS, UR-PSU, Germany Air Force, C-16 #flugzeugbildde https://t.co/2I48dpwFNL https://t.co/hISEVNxOnd",13.29319954,52.55480272
847104473101221888,Wed Mar 29 15:13:39 +0000 2017,"Ukraine International, Boeing B 737-8AS, UR-PSU, Germany Air Force, Airb #flugzeugbildde https://t.co/SCKuuPny6a https://t.co/1S9kpD9FIU",13.29380035,52.55454179
847104458496622592,Wed Mar 29 15:13:36 +0000 2017,"Air Berlin, Boeing B 737-86J, D-ABAF, Germany Air Force, C-160D, 50+48,  #flugzeugbildde https://t.co/hGBpaX54hd https://t.co/MvK6ICRImG",13.29311371,52.55448961
847104431422394369,Wed Mar 29 15:13:29 +0000 2017,I'll be needing a big stiff drink tonight @ Sachsenhausen Concentration Camp https://t.co/GjUum5NZ1t,13.39062414,52.51533563
847104360362528774,Wed Mar 29 15:13:12 +0000 2017,"Martin, der schlafende Mops @ Berlin, Germany https://t.co/CEieNdE5or",13.3989,52.5006
847104088395468801,Wed Mar 29 15:12:07 +0000 2017,"A Meditation tea called ""Nirvana"". Nice! ☺️ ☕️ Excited to test which transcendental state can be… https://t.co/fWIphSd0ZO",13.41922,52.50004
847104055851679744,Wed Mar 29 15:12:00 +0000 2017,#Samsung nur ein Trend auf dem 5. Platz in Deutschland werden #trndnl https://t.co/vLsK5mNAbd,13.377,52.5161
847104038697123840,Wed Mar 29 15:11:55 +0000 2017,I'm at Stadion Lichterfelde in Berlin w/ @tmampel https://t.co/ecoAF3W41B,13.32395763,52.43848418
847103696613916672,Wed Mar 29 15:10:34 +0000 2017,@orless auf Jobsuche? Da hätte ich eventuell was.,13.35546474,52.52252252
847103649797099520,Wed Mar 29 15:10:23 +0000 2017,•/• @ Berlin Wall Memorial https://t.co/1ewoYGXn56,13.38951103,52.53476639
847103644247851008,Wed Mar 29 15:10:21 +0000 2017,#Stigmabase | DE -  Von sexueller Gewalt bedroht - Frauen ohne festen Wohnsitz sind eine Minderheit: Etwa 30… https://t.co/dyTYRkzKQj,13.42912598,52.52786948
847103642154950656,Wed Mar 29 15:10:21 +0000 2017,"#Stigmabase | DE -  Muslimische Eltern protestieren scharf gegen schwulen Erzieher - Als sie aber erfuhren, dass… https://t.co/4bLtd6Uprj",13.42912598,52.52786948
847103639759990785,Wed Mar 29 15:10:20 +0000 2017,"#Stigmabase | DE -  Charlie Sheen weiß, wer in Hollywood HIV-positiv ist - Charlie Sheen weiß, wer in Hollywood… https://t.co/pAbS3LV3MN",13.42912598,52.52786948
847103635922141185,Wed Mar 29 15:10:19 +0000 2017,MWDE -   40 Prozent der Österreicher fürchten sich vor Altersarmut - Armut im Alter und der Verlust des derzeitigen… https://t.co/3gWLqqO4zt,13.4401123,52.54457583
847103628074610688,Wed Mar 29 15:10:18 +0000 2017,"MWDE -   Die SPD kämpft für die Ehe von Schwulen und Lesben - Die SPD hat einen Gesetzentwurf erarbeitet, mit dem… https://t.co/rWZEcMk2ZU",13.4401123,52.54457583
847103618524233729,Wed Mar 29 15:10:15 +0000 2017,MWDE -   Jemen: Hunderttausende Kinder leben in Armut - Köln. Im Bürgerkriegsland Jemen leiden laut UNICEF… https://t.co/FMjcNBXiPD,13.4401123,52.54457583
